2713,5.5
2029,10.5
1237,7.5
1560,7.5
259,14.5
1024,11.5
744,21.5
2344,22.5
1198,11.5
188,12.5
2343,7.5
2809,12.5
691,6.5
2704,11.5
1621,11.5
745,18.5
3717,8.5
2108,28.5
1623,10.5
3996,7.5
1262,9.5
3431,6.5
4119,5.5
50,9.5
3619,13.5
183,11.5
410,16.5
3533,7.5
3428,5.5
1210,7.5
1180,12.5
258,16.5
3709,11.5
598,13.5
863,11.5
2526,10.5
620,11.5
3787,13.5
1778,9.5
896,5.5
2606,11.5
2772,11.5
3568,11.5
3044,10.5
75,16.5
3456,13.5
85,13.5
2864,7.5
2749,10.5
571,15.5
2979,9.5
2994,10.5
1953,10.5
452,18.5
1974,11.5
1993,7.5
2916,11.5
1193,13.5
3539,9.5
286,11.5
814,8.5
3216,17.5
2053,8.5
34,14.5
408,12.5
1825,5.5
4154,7.5
1295,10.5
2970,14.5
72,21.5
433,23.5
1486,10.5
564,15.5
192,15.5
343,13.5
1852,9.5
3037,10.5
119,9.5
663,13.5
3457,11.5
3021,10.5
623,18.5
2819,6.5
2453,9.5
3222,19.5
626,11.5
2236,16.5
3407,7.5
2404,16.5
4032,9.5
639,14.5
3796,12.5
1757,12.5
4024,7.5
1426,10.5
629,11.5
2861,13.5
211,8.5
2048,10.5
3247,16.5
1929,11.5
563,12.5
618,10.5
3591,10.5
3604,9.5
2636,8.5
915,7.5
2049,9.5
1956,12.5
3181,12.5
3134,9.5
1028,12.5
3797,14.5
411,15.5
1441,7.5
1222,8.5
2204,8.5
2285,10.5
2670,10.5
3263,18.5
646,7.5
2580,9.5
1714,11.5
205,10.5
883,16.5
837,10.5
1069,7.5
991,8.5
866,10.5
2890,9.5
3228,10.5
2142,10.5
1058,5.5
490,15.5
3729,10.5
1749,12.5
1670,13.5
875,15.5
2545,5.5
2225,14.5
780,14.5
2995,10.5
870,13.5
844,9.5
2242,8.5
4157,9.5
1195,10.5
516,10.5
2071,10.5
114,12.5
1806,12.5
3070,10.5
1051,12.5
2947,11.5
1000,12.5
1257,9.5
2924,10.5
4033,11.5
2608,9.5
2714,6.5
1696,12.5
4092,12.5
3108,8.5
1648,11.5
1548,9.5
3763,12.5
2569,7.5
1064,7.5
1888,12.5
908,8.5
374,14.5
593,20.5
3160,8.5
320,6.5
2671,9.5
3651,11.5
3544,10.5
1381,12.5
4139,11.5
795,16.5
636,8.5
4116,10.5
3691,13.5
484,13.5
3464,11.5
934,9.5
1007,12.5
727,13.5
3883,11.5
1502,12.5
1913,10.5
2665,9.5
1467,8.5
1851,10.5
728,14.5
4135,12.5
1430,5.5
2885,9.5
489,15.5
746,18.5
3238,15.5
3280,25.5
997,9.5
1348,10.5
2666,9.5
3174,10.5
4056,12.5
3429,7.5
3436,7.5
510,11.5
1992,6.5
546,9.5
715,8.5
790,11.5
252,13.5
3147,14.5
3235,15.5
679,9.5
2496,16.5
2648,10.5
825,8.5
3857,17.5
2817,8.5
3040,11.5
1760,12.5
690,11.5
99,11.5
102,16.5
603,12.5
4023,7.5
358,18.5
2265,14.5
340,15.5
2232,10.5
229,16.5
1062,6.5
1681,12.5
2182,14.5
1955,13.5
3794,11.5
1102,7.5
2710,12.5
2487,12.5
2910,12.5
1643,9.5
1184,10.5
992,9.5
2841,10.5
3435,8.5
3551,10.5
2770,11.5
2094,8.5
1370,11.5
829,8.5
519,7.5
3598,13.5
294,27.5
268,10.5
1967,13.5
218,11.5
3495,9.5
504,18.5
3167,16.5
3661,11.5
3767,11.5
4117,10.5
261,13.5
1266,10.5
2258,9.5
1878,11.5
2940,11.5
2018,11.5
2964,10.5
3477,7.5
88,10.5
3329,11.5
1944,12.5
628,22.5
1966,11.5
3425,11.5
1768,9.5
185,14.5
2682,11.5
3623,11.5
2125,9.5
2796,11.5
2484,15.5
1384,10.5
3737,10.5
3080,14.5
1596,8.5
968,9.5
97,9.5
1206,12.5
3627,11.5
1513,9.5
3754,9.5
677,12.5
3682,12.5
378,16.5
2785,10.5
622,13.5
3137,11.5
1979,14.5
1203,13.5
3678,11.5
1802,12.5
1001,10.5
456,16.5
1243,9.5
3901,13.5
1494,11.5
1989,7.5
2553,8.5
848,9.5
1794,11.5
3758,10.5
3535,10.5
1314,11.5
1650,12.5
3774,10.5
1224,7.5
38,12.5
3509,11.5
1984,12.5
1411,12.5
4062,10.5
1417,11.5
132,8.5
634,10.5
3681,12.5
2172,6.5
466,13.5
3968,7.5
2933,11.5
277,19.5
1686,13.5
3695,11.5
3153,10.5
2483,15.5
4012,9.5
248,8.5
4102,12.5
2390,17.5
1421,14.5
31,16.5
2788,11.5
4160,12.5
2421,16.5
3560,11.5
70,14.5
4115,11.5
46,10.5
82,17.5
418,17.5
2077,9.5
3512,12.5
3423,12.5
2802,10.5
3201,7.5
1997,7.5
1874,10.5
924,7.5
3089,9.5
3991,10.5
1334,11.5
2224,10.5
2626,5.5
3221,10.5
2912,10.5
1685,11.5
3243,15.5
1879,10.5
1489,12.5
3877,16.5
1113,9.5
3351,14.5
3397,13.5
3654,10.5
1815,12.5
2239,9.5
1777,10.5
3422,10.5
3258,8.5
1786,9.5
3670,9.5
869,10.5
367,11.5
2514,9.5
3646,10.5
1950,11.5
3161,7.5
839,10.5
1473,9.5
2794,11.5
1246,8.5
2086,11.5
2442,10.5
507,16.5
1033,11.5
2173,11.5
3028,8.5
930,8.5
2480,14.5
3046,12.5
3433,7.5
2342,7.5
1026,9.5
1455,9.5
26,12.5
230,14.5
2532,11.5
1009,9.5
2649,8.5
3198,12.5
1048,12.5
2085,11.5
2751,10.5
932,8.5
2403,11.5
716,9.5
1782,11.5
2604,11.5
15,13.5
401,10.5
1565,8.5
2097,8.5
1501,10.5
2951,12.5
1743,12.5
1371,11.5
1928,13.5
1254,8.5
3388,14.5
1277,9.5
2919,11.5
2247,10.5
1638,10.5
468,18.5
1186,15.5
890,12.5
2613,12.5
2551,7.5
1816,11.5
2481,9.5
2215,11.5
1660,10.5
1115,10.5
2821,8.5
1240,7.5
769,18.5
1393,11.5
1524,12.5
3370,13.5
3675,11.5
178,5.5
3574,10.5
1644,11.5
3443,8.5
1532,6.5
3765,10.5
4036,9.5
2105,11.5
140,11.5
3122,9.5
395,12.5
393,10.5
2967,12.5
63,8.5
3250,10.5
2121,10.5
4140,11.5
1431,8.5
1211,5.5
2078,9.5
77,11.5
956,8.5
2754,9.5
3837,5.5
3292,12.5
385,10.5
3332,14.5
1194,10.5
3321,12.5
377,11.5
678,24.5
3470,12.5
3820,11.5
397,9.5
3913,12.5
225,10.5
3844,15.5
2525,10.5
3491,9.5
3984,11.5
2734,9.5
3629,7.5
91,13.5
301,14.5
2858,12.5
1365,11.5
1552,8.5
2833,10.5
3099,10.5
2283,8.5
1252,8.5
1905,11.5
3484,9.5
2631,7.5
3689,10.5
2294,13.5
2641,8.5
1980,11.5
1101,9.5
426,19.5
444,11.5
811,22.5
3119,11.5
1758,12.5
573,18.5
1529,11.5
2559,8.5
1055,5.5
893,6.5
209,8.5
3923,13.5
3685,11.5
449,19.5
1112,8.5
1475,9.5
3208,10.5
3379,9.5
4104,12.5
2205,7.5
2667,8.5
76,10.5
233,8.5
4098,10.5
60,8.5
1401,12.5
2150,11.5
1201,9.5
1478,10.5
1611,11.5
2977,7.5
2042,9.5
1975,12.5
1783,8.5
971,8.5
3749,8.5
3680,10.5
1271,9.5
2073,8.5
123,7.5
3,11.5
2051,9.5
2978,9.5
2712,5.5
3360,20.5
857,13.5
2875,8.5
243,9.5
260,12.5
347,7.5
364,13.5
1004,10.5
129,19.5
3154,8.5
1744,12.5
2351,20.5
1190,10.5
3031,9.5
1996,8.5
2898,9.5
1223,7.5
3144,10.5
3075,12.5
1283,10.5
4046,12.5
2387,12.5
4039,12.5
527,15.5
494,18.5
3712,11.5
1076,8.5
1809,9.5
1787,9.5
319,7.5
1231,8.5
2477,14.5
2316,14.5
1131,9.5
983,9.5
4105,10.5
3399,9.5
2456,6.5
3375,11.5
2352,19.5
1990,8.5
3025,8.5
2371,4.5
1959,14.5
1586,11.5
2547,6.5
1559,8.5
497,20.5
3828,12.5
2506,8.5
1322,11.5
2009,9.5
1158,10.5
3142,6.5
793,13.5
3103,12.5
3983,7.5
3123,10.5
3938,11.5
3057,14.5
2921,10.5
3239,16.5
1326,9.5
3870,16.5
2341,8.5
2324,18.5
2953,12.5
3362,10.5
4152,8.5
196,12.5
3805,10.5
2249,13.5
1139,10.5
330,13.5
1369,11.5
2728,9.5
425,14.5
2405,16.5
686,14.5
4091,13.5
2241,12.5
2690,10.5
1448,10.5
2338,18.5
1059,6.5
3381,20.5
2120,8.5
3487,9.5
3981,9.5
3878,11.5
3637,7.5
1734,13.5
1485,9.5
1010,12.5
2815,8.5
988,8.5
658,19.5
3330,11.5
750,14.5
3716,6.5
529,10.5
3170,15.5
1767,8.5
1406,11.5
4145,12.5
4059,9.5
1100,10.5
2034,15.5
1701,11.5
2939,11.5
1917,11.5
2209,28.5
1471,9.5
835,9.5
1233,7.5
2197,11.5
3561,10.5
1671,10.5
794,13.5
383,13.5
1117,9.5
1866,11.5
1057,5.5
1353,12.5
1377,13.5
3946,14.5
1587,9.5
3948,13.5
3694,11.5
3155,10.5
1916,12.5
3816,9.5
1991,7.5
3854,12.5
2736,8.5
2229,8.5
1396,12.5
2467,17.5
1245,6.5
3279,19.5
1287,9.5
1124,9.5
3217,11.5
3072,11.5
3182,11.5
2016,10.5
1066,7.5
1904,10.5
2807,14.5
2445,13.5
152,11.5
2901,9.5
2,10.5
2319,16.5
2156,13.5
4014,11.5
2152,9.5
1617,9.5
488,12.5
1408,11.5
3336,12.5
1678,13.5
3546,8.5
3171,14.5
697,6.5
360,19.5
435,12.5
3366,6.5
3523,5.5
1835,8.5
3665,10.5
1799,10.5
3335,13.5
577,11.5
3498,11.5
84,15.5
1460,9.5
2825,9.5
3441,8.5
3308,6.5
4011,10.5
3806,9.5
3474,7.5
284,15.5
3555,9.5
3917,14.5
2905,9.5
1710,11.5
3078,12.5
828,7.5
3042,9.5
3169,11.5
332,6.5
902,6.5
2542,15.5
3018,10.5
1793,11.5
3645,10.5
1807,12.5
4081,12.5
920,7.5
3514,11.5
724,12.5
3957,11.5
3833,12.5
995,10.5
2353,18.5
47,8.5
3795,13.5
3610,10.5
169,13.5
2430,12.5
2968,13.5
2538,16.5
2632,9.5
2934,10.5
3340,18.5
3396,19.5
1241,9.5
1970,12.5
4040,13.5
1887,10.5
3596,11.5
2866,6.5
754,21.5
892,7.5
1668,11.5
1046,11.5
1645,11.5
4019,11.5
1079,8.5
1653,11.5
758,14.5
1126,10.5
787,13.5
2202,20.5
2227,8.5
162,13.5
4163,8.5
976,8.5
1412,11.5
3573,11.5
3077,11.5
2894,12.5
951,9.5
3775,9.5
4108,8.5
3091,11.5
179,12.5
3875,10.5
465,6.5
578,12.5
236,2.5
3977,8.5
3541,9.5
2511,7.5
2755,11.5
3719,8.5
2411,10.5
271,17.5
720,4.5
3887,10.5
2798,11.5
591,10.5
3581,10.5
149,5.5
1227,9.5
1088,7.5
2743,8.5
2075,10.5
430,19.5
2179,15.5
3039,11.5
1074,8.5
2370,9.5
4164,8.5
399,12.5
4150,8.5
1900,10.5
625,13.5
4077,10.5
118,10.5
3257,10.5
1784,9.5
1637,9.5
107,11.5
2268,14.5
1639,11.5
2760,11.5
3672,11.5
3225,10.5
850,11.5
1535,7.5
2326,12.5
3328,14.5
2510,9.5
939,8.5
2556,7.5
87,11.5
2112,9.5
1504,11.5
1016,9.5
2278,10.5
469,22.5
1273,9.5
963,10.5
1085,8.5
3622,11.5
3813,9.5
1680,14.5
210,11.5
3367,18.5
3299,17.5
2878,9.5
3115,7.5
3175,12.5
2886,9.5
198,16.5
2664,10.5
349,15.5
1971,12.5
1253,7.5
1943,12.5
878,10.5
2803,13.5
2059,9.5
3111,9.5
1439,9.5
2337,12.5
704,10.5
3354,11.5
167,21.5
2001,7.5
2349,10.5
537,8.5
223,12.5
2076,11.5
740,15.5
2856,12.5
2304,12.5
3492,9.5
1891,10.5
3411,8.5
610,13.5
3866,11.5
4148,12.5
4061,11.5
339,16.5
1881,7.5
2325,11.5
1520,11.5
2944,8.5
3953,9.5
3112,8.5
1187,11.5
570,17.5
3851,11.5
1021,11.5
3499,10.5
1278,9.5
4085,12.5
3628,14.5
3565,10.5
3821,11.5
2625,11.5
2614,10.5
4015,11.5
1694,10.5
2114,5.5
1490,10.5
2669,9.5
3401,19.5
2869,6.5
566,13.5
2192,15.5
2643,9.5
4051,11.5
1181,11.5
1279,8.5
2238,9.5
3505,11.5
3784,12.5
776,16.5
1812,11.5
3352,16.5
3194,13.5
800,11.5
3184,14.5
3327,17.5
2531,11.5
2161,18.5
2962,10.5
3718,8.5
1220,8.5
2668,9.5
661,12.5
2275,21.5
1313,10.5
3284,12.5
2379,11.5
315,9.5
638,15.5
1150,10.5
3450,8.5
1479,9.5
2980,8.5
3183,12.5
3472,4.5
1831,7.5
3421,12.5
2565,9.5
2208,17.5
1761,13.5
2722,8.5
1350,11.5
1691,13.5
2893,9.5
548,13.5
1264,9.5
2909,10.5
375,21.5
3896,15.5
3520,12.5
2206,6.5
1432,6.5
1707,13.5
3834,7.5
2663,10.5
637,7.5
2222,14.5
717,7.5
2839,11.5
3745,6.5
2028,11.5
241,6.5
3440,8.5
2503,7.5
1958,11.5
2006,8.5
1590,8.5
1830,8.5
1656,10.5
3157,10.5
1072,7.5
1999,7.5
1425,13.5
3141,6.5
1930,12.5
3255,6.5
2523,10.5
3087,8.5
3482,8.5
5,9.5
124,7.5
732,16.5
2998,10.5
3109,8.5
39,10.5
2362,19.5
48,7.5
2724,9.5
64,9.5
823,7.5
1216,6.5
1123,9.5
4130,11.5
4143,14.5
3939,15.5
73,12.5
2279,11.5
827,7.5
774,11.5
1661,11.5
2454,6.5
3076,12.5
3211,11.5
310,22.5
3471,10.5
331,9.5
2280,10.5
1135,9.5
3588,13.5
1899,10.5
2240,13.5
138,10.5
3026,9.5
1732,13.5
2985,9.5
2181,17.5
405,13.5
4050,10.5
4073,10.5
513,7.5
2610,10.5
990,10.5
2019,10.5
2459,21.5
3530,8.5
1713,11.5
1780,10.5
3799,12.5
1858,11.5
1321,10.5
1580,9.5
3047,10.5
3408,8.5
208,14.5
278,21.5
969,9.5
3809,9.5
1094,7.5
1099,8.5
3835,8.5
4067,7.5
2415,11.5
1918,12.5
1299,10.5
1739,14.5
2047,7.5
562,12.5
3014,7.5
1178,10.5
1154,9.5
2862,11.5
135,9.5
2624,13.5
3206,9.5
1244,8.5
2212,14.5
2444,10.5
134,8.5
161,14.5
822,8.5
2597,9.5
919,7.5
199,11.5
1563,11.5
981,10.5
125,6.5
3083,5.5
3975,7.5
3058,12.5
719,3.5
3030,12.5
4151,7.5
96,10.5
1447,9.5
2818,9.5
170,15.5
2892,11.5
3139,12.5
2660,9.5
1386,13.5
1647,11.5
3359,21.5
2005,8.5
3311,13.5
2783,12.5
3168,16.5
3402,14.5
1961,12.5
804,11.5
1036,12.5
3700,11.5
612,10.5
51,8.5
3282,14.5
2281,9.5
3649,10.5
567,13.5
2763,11.5
3224,17.5
1837,7.5
3132,11.5
3569,12.5
1748,12.5
3540,9.5
341,15.5
2733,8.5
2134,9.5
3987,12.5
2434,17.5
2145,10.5
1724,12.5
3485,8.5
151,10.5
361,13.5
3531,8.5
291,13.5
2149,8.5
2420,14.5
1166,10.5
1465,9.5
1289,9.5
2706,12.5
3051,10.5
68,11.5
1573,9.5
1110,9.5
186,13.5
2432,12.5
3909,11.5
3723,10.5
2216,8.5
1008,11.5
817,7.5
1624,10.5
1310,9.5
3265,15.5
2422,13.5
1785,9.5
655,8.5
194,11.5
1269,9.5
1673,10.5
1065,7.5
1910,11.5
2201,26.5
1276,9.5
1781,9.5
1125,11.5
3295,15.5
4111,9.5
3641,10.5
3970,7.5
1605,10.5
492,12.5
2929,12.5
3826,11.5
4156,9.5
2284,10.5
2686,12.5
1405,14.5
1179,12.5
1359,11.5
2490,8.5
2872,9.5
1208,11.5
777,14.5
3318,5.5
3306,11.5
3558,11.5
1225,6.5
4049,10.5
4136,10.5
2272,16.5
2612,12.5
2711,4.5
3850,8.5
816,7.5
1268,12.5
3859,10.5
1672,11.5
158,14.5
3195,19.5
980,10.5
3900,16.5
2130,10.5
725,18.5
2465,12.5
3210,13.5
3150,11.5
538,6.5
262,12.5
264,7.5
3606,8.5
1716,13.5
2025,11.5
582,20.5
3934,6.5
3534,7.5
3361,10.5
3918,19.5
1727,11.5
2566,8.5
3501,13.5
1437,7.5
967,8.5
2010,8.5
786,10.5
144,11.5
43,6.5
3473,5.5
2307,17.5
3346,15.5
4174,10.5
3846,7.5
2027,10.5
3950,14.5
478,22.5
1875,10.5
1853,9.5
1738,12.5
3609,10.5
1978,13.5
4043,9.5
3725,10.5
1030,11.5
3941,16.5
3262,15.5
3814,7.5
2813,5.5
1808,11.5
2811,10.5
1818,11.5
474,11.5
552,13.5
3190,6.5
3234,14.5
1607,9.5
3915,12.5
1428,15.5
2522,12.5
